margin_pct,stock_ratio,customer_loyalty,discount_requested_pct,hour_of_day,is_peak_hour,ai_decision
0.42451691062784047,0.24578467649892344,0.019319663460921593,0.4856285120942988,7,0,hold_price
0.4121439608735608,0.9988915487544232,0.18124280108086188,0.39214611830945645,12,0,counter_offer
0.22436527056357852,0.22965233623958103,0.0061471149847966335,0.5874547304863501,6,0,counter_offer
0.17974764676860988,0.830634826982857,0.1531788943787405,0.08190581186187719,19,1,hold_price
0.35712297678873894,0.15911774709047277,0.3726029833805014,0.30608861080404254,5,0,hold_price
0.11288861762418942,0.9802446252759475,0.38032886113859676,0.4344062029568254,23,0,counter_offer
0.13995869111379874,0.22552345828308484,0.47355978313234387,0.5204053995215109,22,0,counter_offer
0.053313021387952485,0.42168855478359224,0.25236972836121613,0.5120386387432777,4,0,counter_offer
0.40411596987596227,0.5585640667679065,0.40487032845202103,0.12119967625673217,13,0,bonus
0.34918288546641446,0.12028571515609332,0.09060101674729135,0.5893925631959211,19,1,hold_price
0.3673244203818508,0.8168200674791013,0.31274322376476804,0.5888056725851997,20,1,hold_price
0.4013280639598856,0.27468553268082985,0.38650596876105614,0.5814351886989441,8,0,hold_price
0.25651209899225297,0.5492699016016638,0.1779734521562002,0.36816768581735887,13,0,hold_price
0.3059335381788022,0.5496338106932469,0.4145335114062146,0.49916115508430314,3,0,hold_price
0.11290864915744586,0.602640652325785,0.2371026404762218,0.045620164620482684,6,0,discount
0.10153853309118804,0.05548598652431469,0.2573231455158791,0.15327625002486836,6,0,hold_price
0.3507813328057122,0.16861876183156788,0.042055205901087474,0.05519754028013452,6,0,hold_price
0.26199329276440964,0.1611922429233642,0.41778048726295175,0.3033364302253817,9,0,hold_price
0.304356247916535,0.30205125941585187,0.4277304507494912,0.5788380957066944,16,0,bonus
0.39424948583721153,0.14491415685833986,0.22775990873297702,0.3895024501393231,21,1,hold_price
0.3356232440002659,0.9219213207742897,0.48676119964112613,0.27675127021375984,13,0,bonus
0.29911073029609814,0.5129544505113007,0.14363216278601237,0.47570144155962135,11,0,hold_price
0.3016432223354361,0.6235751477026844,0.43469129494917974,0.3302017221195153,16,0,hold_price
0.1867775441281755,0.35748817539812083,0.18390132667180187,0.27458860017023723,14,0,hold_price
0.06386802555557274,0.27624614103391154,0.3980153826571246,0.3775969086110171,10,0,counter_offer
0.24652282515456309,0.503177170232213,0.14542501572876074,0.30708041211942066,0,0,hold_price
0.14656310276878814,0.2943229748348336,0.16350642179325892,0.3849271274357808,13,0,counter_offer
0.23383788967608626,0.34364592572976427,0.07225298286145271,0.48158221245269495,1,0,counter_offer
0.43403138297067473,0.45275087427085714,0.2053686733230948,0.27745110692736785,14,0,hold_price
0.15527276863940334,0.5057336871843555,0.6170530400468528,0.24901274922597894,22,0,hold_price
0.07623623376007971,0.9843140117818387,0.06561144601868756,0.3351993223568013,19,1,counter_offer
0.17662275140989847,0.2233225881619405,0.05499954257322733,0.5428521804665157,20,1,counter_offer
0.18211719099500762,0.48797616488264717,0.5047621553744802,0.253789370255346,11,0,hold_price
0.3478624316271028,0.14951173948933894,0.47646846786440533,0.5086498319926114,11,0,hold_price
0.30066446855357526,0.3499992327079726,0.2201637266379774,0.3702977223488679,12,0,hold_price
0.4027541940978861,0.7173107187064043,0.0566772844330703,0.007438287955532318,4,0,discount
0.3489410931473244,0.17446214376057456,0.14356755395456497,0.28572154292845914,23,0,hold_price
0.23287408764803175,0.5813513075500432,0.18491096663052628,0.1263212567733292,0,0,discount
0.4163091730997156,0.4167010235680072,0.259896306803786,0.09021981604532622,23,0,discount
0.12513781395846676,0.05157954440447299,0.2634275447984425,0.14066273179319375,23,0,hold_price
0.060220432910237216,0.9330752414784446,0.08630230258264214,0.42745160829170387,22,0,counter_offer
0.09052153734903878,0.41360314029288636,0.4878277524210892,0.3764296349396102,0,0,counter_offer
0.37506170776840264,0.7839265357511662,0.21424308560761082,0.3221118769992308,22,0,discount
0.2578447536131243,0.4163134887318003,0.16515927705077993,0.29716112425196844,5,0,hold_price
0.1225723005651208,0.9373603215787846,0.15745982302907727,0.23350680349614264,6,0,counter_offer
0.2754701487965136,0.29047033442889747,0.06880460292885923,0.5319407372285802,16,0,counter_offer
0.1185404462209258,0.41223064968769685,0.4809146074721932,0.5594725428397778,9,0,counter_offer
0.3633441687849812,0.7588642402592863,0.09312484634500737,0.45866267852269815,22,0,hold_price
0.25077032400831384,0.3436673152808569,0.23266031744132423,0.17293472789909556,11,0,hold_price
0.22145955174341714,0.36435707133517936,0.44180135189554126,0.548318449459044,2,0,counter_offer
0.18568044011654444,0.9948231734142234,0.0724884301638281,0.4914812260724152,5,0,counter_offer
0.3336271669034998,0.555614525690352,0.24264774499547462,0.07441586564652948,18,1,hold_price
0.21281567474902569,0.6893804536701481,0.2826193879955043,0.20500653046328293,13,0,hold_price
0.08944246369224546,0.6434622341536098,0.23042975297830337,0.19656356179745704,7,0,counter_offer
0.1031026559542319,0.8279241471565723,0.33050007979119655,0.4380280687021367,5,0,counter_offer
0.4828539490472815,0.861825099441743,0.14346876045121187,0.31433913635397837,16,0,discount
0.4588613108184232,0.5632561324703096,0.2174412142052002,0.16013075060844995,6,0,discount
0.3648682102148373,0.29455607496639935,0.3728935971829428,0.13847677015304857,2,0,discount
0.1696414826567838,0.022800247574969457,0.3419979291106977,0.27450302586026987,13,0,hold_price
0.48612936980647575,0.6144032510643201,0.22098525259620483,0.39957421785676855,20,1,hold_price
0.40043790678460756,0.8254688332656196,0.3060952276417358,0.3052355604646288,7,0,discount
0.37260058512154803,0.4505398055116595,0.11104381058621157,0.15662010559160192,16,0,hold_price
0.2522126759647049,0.1647061404908643,0.28193526032296334,0.3719910425798252,10,0,hold_price
0.17250870283032155,0.2880820729356409,0.2539654690785062,0.5993473846297215,22,0,counter_offer
0.09337593296907468,0.5099889295118646,0.7464343290038182,0.10600125075300655,14,0,hold_price
0.45617107844472876,0.8366812189776666,0.08295266619593507,0.3170397454106057,12,0,discount
0.255099330425125,0.17175314606842063,0.42879147196775785,0.225393677982907,5,0,hold_price
0.14106351415785365,0.6121498757095142,0.37063427482922845,0.13104952949719498,21,1,bonus
0.18768048086779365,0.7533686139505454,0.04596287704383176,0.5252953374850576,1,0,counter_offer
0.3106488060238532,0.9360475203348232,0.26889056533399747,0.5746623015002227,12,0,counter_offer
0.12954775232265428,0.11670369167885941,0.4845218111084939,0.21011746952671098,6,0,hold_price
0.435476427841569,0.9263916341645574,0.2954428851360121,0.20837434877813768,12,0,discount
0.39133378842584454,0.6014675351744795,0.5175483064909648,0.055057251093693145,23,0,bonus
0.37375833017792154,0.766701587432286,0.36736920316058347,0.3706519294931769,2,0,discount
0.24444186789879668,0.05377470956855546,0.23744373191417031,0.01592721414057856,1,0,discount
0.33228897831609944,0.5061481556405951,0.02215924619249389,0.297726251179994,19,1,hold_price
0.312844086010731,0.6226296740807937,0.40618112488121716,0.09168871960767726,16,0,bonus
0.342430970699669,0.3068338398728402,0.3761966184741876,0.4033909707917528,9,0,hold_price
0.0879999445129501,0.43165020810125265,0.6428624632557397,0.5573460564780345,5,0,counter_offer
0.23711333097677434,0.554298135279598,0.5318111675018805,0.05326961305379565,14,0,bonus
0.06872637823785162,0.5525479397729799,0.19101685688199424,0.4666442884857853,6,0,counter_offer
0.2722958686600335,0.041861525406838074,0.40897891376956,0.4983408616649289,15,0,counter_offer
0.1984375455497534,0.4394817665788924,0.30211218450933436,0.10572378431343936,9,0,discount
0.11503588498972112,0.21381815479223087,0.17478909515465466,0.5535853809792253,18,1,counter_offer
0.09653133547514825,0.9166950780853498,0.2647868659739844,0.3725507036332995,15,0,counter_offer
0.3144400574799704,0.9765799901233341,0.33068380151099297,0.32096216490174573,13,0,hold_price
0.12676683584159876,0.2996468963520691,0.1782024913279482,0.402847502869432,2,0,counter_offer
0.46630405326955876,0.17518539725105875,0.39589990914837914,0.17286548082095082,14,0,discount
0.3114775128651777,0.21950415094834308,0.2800405738981606,0.015246520038732036,16,0,discount
0.2060914120406767,0.47775225535295374,0.5369820431747213,0.2652307341852513,12,0,hold_price
0.31591197116663755,0.8745055991131784,0.25626588636258835,0.44600784222301115,14,0,hold_price
0.060261741963363875,0.5000362149376396,0.08994199982567165,0.5511902355733876,14,0,discount
0.4813516459586504,0.05539206171529765,0.3247057306063392,0.258062290378822,5,0,hold_price
0.2670365466243051,0.03988560271314401,0.38125958288623574,0.1581886149610467,10,0,hold_price
0.4022308522626288,0.22739094562284856,0.1947739022655988,0.07877730166795924,3,0,discount
0.08722849996509735,0.8427712776094288,0.30163340676801637,0.5612966008641268,18,1,counter_offer
0.26899624887717216,0.621480557535144,0.11484735285645413,0.13856704552717206,3,0,discount
0.2708181474595344,0.5629578537862915,0.21444807144378178,0.5466427394118071,19,1,counter_offer
0.4720219047387423,0.3189695925826421,0.168423560605683,0.11025372213699354,15,0,discount
0.30727762356923394,0.9294254050461873,0.2506412100945356,0.01087964349902959,12,0,discount
0.2630702304756292,0.33117824496213244,0.3354570019142997,0.13453219525489762,12,0,discount
0.17013904839135213,0.8349444126529467,0.6202782539966126,0.29567372212817894,3,0,hold_price
0.1992060488041485,0.8959035179758841,0.07696337817201293,0.2092229970358548,15,0,hold_price
0.28430258111219203,0.4833350132161367,0.6712258585479887,0.5446324419506228,8,0,counter_offer
0.24751015713727104,0.8942892694807426,0.24019558182919976,0.3270507220368969,18,1,counter_offer
0.059725435946148694,0.2768032873910471,0.16038921353914526,0.07066169161200016,20,1,hold_price
0.421831365887461,0.6584334261832758,0.49455551238480117,0.37519919197544277,22,0,discount
0.453272347327895,0.08796374852438626,0.5470968709034669,0.23336811078572298,22,0,discount
0.11311209004937485,0.4739342140923939,0.6069991310602684,0.40736480724147,18,1,counter_offer
0.2993162645925722,0.2173318021583479,0.6017031392303575,0.4717060179390961,6,0,hold_price
0.0988590835109496,0.06276327793060288,0.059735156701973574,0.5913308669799763,6,0,counter_offer
0.35250804186791523,0.0037255080776207317,0.34456863892866757,0.34598763526834225,22,0,hold_price
0.17655520272755376,0.32475211644080837,0.3003692686507166,0.22005040222106592,23,0,hold_price
0.3467401856113558,0.5895305945367628,0.4639829055763285,0.2601602108861805,6,0,discount
0.3771475764290972,0.45523034765115733,0.258851917562462,0.24157304637971044,15,0,hold_price
0.39589137136294567,0.3017692985194961,0.35480019036360644,0.2703223992349608,22,0,hold_price
0.09848342568015345,0.9912000307762511,0.1423184280751722,0.018035201156985314,20,1,discount
0.46220533031192357,0.9395250399796778,0.44769509941036356,0.1483969432331075,22,0,bonus
0.15359629590269636,0.12565330683749687,0.016786106596429227,0.5926564826807009,8,0,counter_offer
0.0668356502792809,0.41510742666849476,0.18592036131037207,0.5568087162762021,12,0,counter_offer
0.29968361122616755,0.6488469339936108,0.12291450063662095,0.028973380452337126,14,0,discount
0.21691502773809745,0.7334907975299367,0.32044528366238634,0.587748526600554,22,0,counter_offer
0.4234053844095859,0.3663721549094904,0.07333794075794424,0.4751724975817842,23,0,hold_price
0.4137131624289358,0.7462818127353477,0.10362151958316414,0.0016482756825365373,13,0,discount
0.19271250177022192,0.12415001291067829,0.1653422230947371,0.5480781331283112,20,1,counter_offer
0.4788047277813852,0.3318126252577047,0.37483181564790696,0.5762215387883053,9,0,hold_price
0.1809130271630534,0.716433175755905,0.3288151285127298,0.3772548108407143,14,0,counter_offer
0.28177570815427155,0.6256827902603751,0.3032451270493472,0.4729974010666344,19,1,hold_price
0.16518429075542124,0.8372102148616549,0.24227424775327475,0.1995189932438772,21,1,hold_price
0.4712196065220335,0.04685702266715508,0.551328520267954,0.343392756929349,2,0,hold_price
0.12407351791190817,0.17439171782304852,0.22433385806751543,0.4389299694828706,1,0,counter_offer
0.07020977872654804,0.04849458227196646,0.4938279356295961,0.33675653563958446,5,0,counter_offer
0.24579367700136706,0.19211422424921132,0.1670737335215334,0.1827630441753713,2,0,hold_price
0.49656900382512664,0.004282810632935008,0.34606258841472415,0.389520162782735,5,0,hold_price
0.4512547698147113,0.5042103016788663,0.17892767357133774,0.5030513553527988,22,0,hold_price
0.38687360875562715,0.5283143955682554,0.46799288204758155,0.5016049289115773,14,0,hold_price
0.4508566208953362,0.6578917814059948,0.3889694491956179,0.07930258015819636,2,0,bonus
0.4520509878640384,0.38491244720104345,0.5130378507092311,0.26725247770910193,17,0,discount
0.2834862621739021,0.003207690685184006,0.13399027738070624,0.02324353381086124,22,0,hold_price
0.19216807332385688,0.6738911544076371,0.19383306536741138,0.379659986662137,20,1,counter_offer
0.3974055944499446,0.05429108774791258,0.1533859792146235,0.14529732890477445,20,1,hold_price
0.3477475684254925,0.8661704308177439,0.06782994586031205,0.5582129028247091,21,1,hold_price
0.21814597799316954,0.022653987707937362,0.10052726959603948,0.3709535656466457,18,1,hold_price
0.09251000062768187,0.5304751232566325,0.27677929994354705,0.24037056884542451,21,1,counter_offer
0.3860553251070617,0.8949178823855207,0.177550270632701,0.4388779135660122,19,1,hold_price
0.1681072321652891,0.5724895757887801,0.27390245028562554,0.12443501709010218,16,0,discount
0.4715659177402006,0.60841674654393,0.19498851969201456,0.0548590835151594,4,0,discount
0.15843675875255814,0.6816108483374057,0.16512130461730953,0.05242891846471449,21,1,hold_price
0.10524106958516871,0.12240884773046701,0.31129639276669324,0.349683095908712,2,0,counter_offer
0.42400070245620775,0.6749271008105595,0.1619747902808307,0.533321127404493,6,0,hold_price
0.11897794248102232,0.8803548820128152,0.18356508518946496,0.13365486286914188,17,0,hold_price
0.1306707386709826,0.9742208328353165,0.08226044152653257,0.45602903145668255,17,0,counter_offer
0.31972225618437955,0.44305199935834705,0.15560527662446402,0.022574115410208328,21,1,hold_price
0.443552918376859,0.34450485167754685,0.35151253036250424,0.21200404391859434,1,0,discount
0.13839559957155795,0.753309615596317,0.42415887100891314,0.3922299057348417,18,1,discount
0.18964565280504264,0.5428742880953146,0.3615611233941836,0.49575033754721565,3,0,counter_offer
0.3998321772085299,0.2573046544550305,0.4681336482089332,0.5659150682573136,14,0,hold_price
0.4873218917274353,0.17215788496970297,0.04674567473338472,0.37954221897546,5,0,hold_price
0.2753335337910541,0.1702303005927437,0.19606155740083947,0.2776045395373193,13,0,hold_price
0.11475387614806286,0.45917703660615206,0.11408785215966886,0.036381835210762145,2,0,discount
0.0562713294686907,0.17012440561565012,0.16647025369979557,0.16538858810473048,0,0,counter_offer
0.15334521349948488,0.019718944011485773,0.03219918096921585,0.5538670834931306,23,0,counter_offer
0.10931999800393447,0.05208877496969,0.14921000746581295,0.34973792584812696,12,0,hold_price
0.35494640312578585,0.9298845439529657,0.2365283560273788,0.20560637299009885,11,0,discount
0.10482462708283902,0.07296134116013575,0.3064697586888108,0.14929012400298688,9,0,hold_price
0.27784846922928486,0.07318069058095955,0.3663338017661592,0.06819421661259363,21,1,discount
0.3624180960392989,0.45118844553353243,0.142348755708417,0.4509629871075356,18,1,hold_price
0.3115024741494061,0.24510028233503256,0.49471138575760737,0.24742568192298522,11,0,hold_price
0.13989904324702593,0.9626938521724977,0.5646763783460078,0.5619296192253656,2,0,counter_offer
0.4118560367820182,0.9109858394978042,0.6180923466457131,0.2726350267173931,16,0,bonus
0.37193320832711074,0.4047432486712671,0.561713096657547,0.4910259381578731,4,0,hold_price
0.3825428017619938,0.4487315194162592,0.25057208345785864,0.07814257394628636,7,0,discount
0.10897598820079096,0.3751136530755702,0.2274745156217534,0.09054457636602868,15,0,hold_price
0.10568921164265507,0.03786611664312822,0.09084710105505522,0.16392714884527695,22,0,hold_price
0.4674031479529284,0.29284683925470867,0.3959431413325833,0.11474079565916397,5,0,discount
0.2289101872212233,0.12267346961198411,0.27703786156257076,0.5860443523541283,0,0,hold_price
0.18542691130142291,0.10237033001512275,0.5865519937715634,0.4848850503936758,10,0,counter_offer
0.26986282040819,0.5608615729363878,0.1548793416078528,0.20904734603634917,16,0,hold_price
0.3482888957436121,0.09876485771356225,0.29610658989993666,0.31189389430325254,15,0,hold_price
0.48003046567113644,0.1029313237952636,0.22067136954518402,0.3199488700609368,22,0,hold_price
0.17890080209692477,0.48051371481934857,0.2437632657385834,0.36432543299801873,4,0,counter_offer
0.4661637931904122,0.44228236512263874,0.6158013004729439,0.06217004869972946,18,1,discount
0.06118677112381535,0.13763478513236937,0.1079447680326232,0.2093880990108429,18,1,counter_offer
0.2998391190470711,0.004449024808863,0.20290691602123334,0.05155787967802259,19,1,discount
0.3352888002564883,0.19297444176784384,0.24021064918229543,0.5514391312021653,21,1,bonus
0.09765383168783898,0.23589225418204074,0.3178322992604279,0.24207232416605584,7,0,counter_offer
0.11315281867876069,0.8002484436088676,0.13887516966516597,0.43621022654686264,7,0,counter_offer
0.2386014436923367,0.915438350527215,0.37624215785430576,0.5524958457025375,10,0,counter_offer
0.48480436046443176,0.40594439748796973,0.21630212316807823,0.18566239564524778,8,0,discount
0.31821914895546777,0.4050267265009778,0.453177570528692,0.052709517246406955,3,0,discount
0.46986044972009505,0.7124812837598667,0.08118646276283867,0.2017297469437848,7,0,discount
0.41196241202583683,0.626922015704689,0.024633057110851134,0.40259252538155416,9,0,hold_price
0.2603217206998812,0.18414018669340915,0.2092894973019233,0.2998784799015857,18,1,hold_price
0.40314355216348435,0.10768912229586136,0.3015273552792158,0.04497214069944828,0,0,discount
0.058026552789644484,0.4376118906550508,0.1000063911675057,0.04211774205351943,18,1,hold_price
0.09911479854458072,0.564828363162763,0.4201327610996455,0.4197369630947992,18,1,counter_offer
0.4232428766972314,0.13870760315880926,0.4218823808446337,0.44192720341440456,3,0,hold_price
0.4085676897463228,0.29327349340844455,0.11094272808997127,0.06570466856630337,22,0,hold_price
0.15468833388489517,0.3059429964305749,0.24333402027490203,0.47683073539988746,17,0,counter_offer
0.2888463157695741,0.261298201024164,0.1136891604749819,0.20733547242944653,16,0,hold_price
0.3227071193150049,0.46076126629179104,0.3607437439164363,0.04092548288243023,18,1,discount
0.44048252919920505,0.6530635843197385,0.06944431824404981,0.20031662347323845,19,1,hold_price
0.3213982208024265,0.5093898836159924,0.08570124481799252,0.4382850652778607,9,0,hold_price
0.23565720617315616,0.2014565622473442,0.1211912962263884,0.3934669434493422,12,0,hold_price
0.21838281953323224,0.10293904704739976,0.26419052566427914,0.28888252643907236,14,0,hold_price
0.24164693886807947,0.8218704628987004,0.11331635691286435,0.16779160798553622,4,0,discount
0.3433689615109884,0.4793046827177857,0.36645039275410773,0.2507587096064584,1,0,discount
0.4403707842885462,0.0621391841338772,0.37214968016584826,0.22896640831372703,17,0,hold_price
0.2542535969343349,0.258121499649558,0.5767534774534625,0.2340136344919909,5,0,discount
0.16152780332811117,0.8040337783841548,0.19516379601805595,0.29381577024835576,7,0,counter_offer
0.15649806334891153,0.75172632477355,0.2354546207243587,0.27317030260879843,2,0,hold_price
0.38570642610955086,0.8758166328973778,0.5238451816669903,0.061481343431491406,11,0,bonus
0.41745594354075966,0.6020878260016921,0.05647632091221229,0.1741017397086943,13,0,discount
0.09737513593435623,0.422905934358055,0.15204238409340154,0.07746557753102923,21,1,hold_price
0.07995148562983018,0.42663499755445067,0.5014312890983698,0.36125772875210255,11,0,counter_offer
0.3174951486904033,0.19400004449294372,0.29944775615019786,0.25368901025994434,8,0,hold_price
0.11577795988671423,0.6507989615178819,0.19900132555012287,0.4031554247621379,19,1,discount
0.4210988857053536,0.585068756092854,0.08646392827415508,0.052561921103012006,6,0,discount
0.1896506032658335,0.1548644114288359,0.19043517744167726,0.20694544366570386,0,0,hold_price
0.11474236983701419,0.8856629200453748,0.1032893816509013,0.10821104220014499,0,0,hold_price
0.4644367126193526,0.36846820331059704,0.43987994550160875,0.05525262870777476,20,1,hold_price
0.12448927523087518,0.049738765521068484,0.2745828176394169,0.4640680674632677,16,0,counter_offer
0.17812403705207103,0.3278809207797838,0.21928167217815653,0.0785619727983401,4,0,hold_price
0.1191260278364264,0.8698567147115758,0.32082329099533974,0.10494895084395425,5,0,discount
0.10197052864940974,0.9169565858617845,0.11640057537553142,0.22006661922701456,20,1,counter_offer
0.05951660735139802,0.4903984172596335,0.295785253944468,0.17565767406504332,15,0,counter_offer
0.07492793412391706,0.9563399400734179,0.2102396888244914,0.5518912130267051,11,0,counter_offer
0.12858866192113372,0.875241809211976,0.3975695369503245,0.5931878609706503,8,0,counter_offer
0.07402186968222893,0.8252307170992254,0.259157096668327,0.25344042082761276,9,0,counter_offer
0.31601471724993707,0.859710064682206,0.3030935084552029,0.12068090044777863,18,1,discount
0.35632153705977787,0.3818754121688235,0.5836005883373108,0.29886701177569786,4,0,discount
0.2271337055744127,0.7564689407555436,0.016546572598257467,0.2974011622415165,21,1,hold_price
0.19309599362842222,0.5773390030761493,0.06680370107337752,0.27962318366907185,5,0,hold_price
0.2770368066600036,0.7196840017403067,0.12166510586194312,0.012201737311922978,5,0,discount
0.44375222400557385,0.17778610758077462,0.059398387392734196,0.07702617268051982,9,0,hold_price
0.4330092320699927,0.731393911774942,0.15051147873175624,0.08460515323222302,19,1,discount
0.06956377790575638,0.9575924341941717,0.03356369115221126,0.21105666094230247,0,0,hold_price
0.13167428431843584,0.30266332238142957,0.11985922447327582,0.3484727213386833,3,0,counter_offer
0.1565351919969782,0.9861613239556271,0.4599008294032237,0.5267061163632212,9,0,counter_offer
0.16222440912449532,0.3783760148053711,0.11067567796331552,0.13401371256422606,3,0,hold_price
0.3070546932842477,0.19972349702103287,0.3494761854049412,0.4627200346861246,9,0,hold_price
0.23731809156643652,0.11228622980023839,0.5346719559735756,0.13572471561737562,10,0,discount
0.0721643539674173,0.7849619132881778,0.26761353736601434,0.01957002077813852,14,0,discount
0.2181263623068072,0.5548254003765684,0.06476206909600196,0.3899149991454948,7,0,hold_price
0.28568882692293673,0.30713129366202885,0.38069167262379455,0.12877975846675466,12,0,discount
0.0957523563066722,0.6084503697937579,0.10060995890855251,0.5517930050043504,23,0,counter_offer
0.42505634920485186,0.33210118784100473,0.19107046624790341,0.5600516482794476,11,0,hold_price
0.07338283990929692,0.44835775732845873,0.5648730302070669,0.0630190728073408,19,1,bonus
0.46617884105812796,0.8626641257530911,0.07018743824791561,0.11683120807537652,6,0,discount
0.09460091371094398,0.6681664768591647,0.3336206831672221,0.12624816529280797,21,1,hold_price
0.4296087282189887,0.7624018397047164,0.23132182100690504,0.5468631037022813,13,0,hold_price
0.4561939147674277,0.5834935514695763,0.247576074174156,0.04681428331557473,3,0,bonus
0.4908068062639667,0.991398048885621,0.15423307674153527,0.4507008224338771,21,1,counter_offer
0.4109116461231171,0.24141006629089268,0.49553954845624665,0.17262277619313596,17,0,discount
0.40076489334709803,0.26229116071881475,0.29125911143847977,0.34946073684246,8,0,hold_price
0.3391174741979964,0.09255893873833287,0.41378495693674094,0.1063692347425023,14,0,discount
0.40054835956015805,0.5540195020707105,0.061771422530591945,0.4839177945943998,22,0,hold_price
0.11054849378591619,0.6133592364083679,0.011368202090652315,0.4024631645438835,2,0,counter_offer
0.2912306161764368,0.7259615728988198,0.41545396203296775,0.01268804273039834,0,0,bonus
0.2814002915856865,0.33544592594926104,0.2799278320471875,0.14227953256131842,19,1,hold_price
0.4359074648551509,0.0122568018650272,0.06676442537903717,0.27981015780028373,6,0,hold_price
0.25825971451708213,0.63222953708832,0.36833963656441354,0.31870527104977836,20,1,hold_price
0.2232902732451591,0.9986954925203827,0.4716895534052744,0.4963628878009546,18,1,counter_offer
0.3378034720566995,0.2945493537899925,0.1875388468649835,0.23217874384537482,21,1,hold_price
0.16990849287538073,0.18393445246901974,0.4400489304405396,0.5561066437841001,18,1,counter_offer
0.1128957849292806,0.2817669578263532,0.47215078757290446,0.11633124077980361,22,0,hold_price
0.2650447733106856,0.4254154747770472,0.175508684728171,0.5146277896726135,14,0,counter_offer
0.23760021586769825,0.2509129289525647,0.4817024639999942,0.5425797180153086,2,0,counter_offer
